,Customer_number,age,job,marital,education,Annual Income,Gender
8999,10000,41.0,technician,married,secondary,3061640.0,M
9000,10001,51.0,admin.,married,secondary,2818964.0,M
9001,10002,46.0,technician,married,secondary,4300371.0,M
9002,10003,59.0,,married,,4008202.0,F
9003,10004,49.0,entrepreneur,married,tertiary,4980505.0,F
9004,10005,48.0,blue-collar,married,primary,3862395.0,M
9005,10006,35.0,management,married,tertiary,3539838.0,F
9006,10007,36.0,management,married,,2154792.0,F
9007,10008,50.0,technician,married,primary,1961074.0,M
9008,10009,52.0,,married,primary,4569799.0,M
9009,10010,44.0,blue-collar,married,secondary,1950191.0,F
9010,10011,51.0,,divorced,,3305711.0,M
9011,10012,36.0,blue-collar,married,secondary,2948136.0,F
9012,10013,58.0,blue-collar,married,secondary,768223.0,M
9013,10014,39.0,services,single,secondary,4281625.0,M
9014,10015,42.0,admin.,married,secondary,2697562.0,M
9015,10016,57.0,management,married,tertiary,4509415.0,F
9016,10017,46.0,technician,single,tertiary,3391680.0,M
9017,10018,53.0,management,married,tertiary,4399907.0,M
9018,10019,51.0,admin.,married,primary,415489.0,M
9019,10020,43.0,housemaid,married,primary,2020189.0,M
9020,10021,30.0,entrepreneur,married,secondary,268636.0,M
9021,10022,25.0,blue-collar,single,secondary,2764530.0,M
9022,10023,40.0,blue-collar,married,secondary,2557079.0,M
9023,10024,37.0,blue-collar,married,primary,1287770.0,F
9024,10025,53.0,management,married,tertiary,478460.0,F
9025,10026,59.0,retired,married,secondary,4935770.0,M
9026,10027,55.0,retired,divorced,secondary,4614073.0,M
9027,10028,37.0,blue-collar,married,secondary,3539529.0,M
9028,10029,48.0,services,divorced,secondary,4991578.0,M
9029,10030,44.0,technician,married,secondary,3850724.0,M
9030,10031,37.0,blue-collar,married,secondary,898429.0,F
9031,10032,42.0,blue-collar,divorced,secondary,4712018.0,F
9032,10033,37.0,services,married,secondary,4476020.0,M
9033,10034,37.0,self-employed,single,secondary,3552483.0,M
9034,10035,52.0,housemaid,married,primary,1891974.0,F
9035,10036,57.0,technician,married,primary,4513776.0,M
9036,10037,23.0,services,married,secondary,2309349.0,F
9037,10038,44.0,services,married,secondary,1964660.0,M
9038,10039,40.0,blue-collar,married,secondary,2624180.0,M
9039,10040,44.0,technician,married,secondary,3806949.0,M
9040,10041,59.0,retired,divorced,primary,3539471.0,M
9041,10042,45.0,management,married,secondary,2868550.0,M
9042,10043,38.0,admin.,single,,2524079.0,F
9043,10044,48.0,retired,single,secondary,240035.0,M
9044,10045,47.0,entrepreneur,married,secondary,931587.0,M
9045,10046,60.0,retired,married,secondary,2504500.0,M
9046,10047,47.0,unemployed,married,primary,872868.0,F
9047,10048,52.0,housemaid,married,secondary,4232707.0,M
9048,10049,60.0,housemaid,married,tertiary,755559.0,M
9049,10050,58.0,entrepreneur,married,tertiary,2465209.0,M
9050,10051,56.0,management,divorced,tertiary,1057354.0,M
9051,10052,32.0,blue-collar,single,secondary,2983598.0,F
9052,10053,26.0,services,married,secondary,2709969.0,M
9053,10054,58.0,retired,divorced,secondary,1342050.0,F
9054,10055,51.0,services,married,secondary,257166.0,F
9055,10056,57.0,management,married,secondary,2456541.0,F
9056,10057,36.0,blue-collar,married,secondary,2065211.0,F
9057,10058,41.0,admin.,single,secondary,2823878.0,M
9058,10059,51.0,,single,,3450825.0,M
9059,10060,55.0,retired,divorced,tertiary,680128.0,M
9060,10061,42.0,services,married,secondary,2895145.0,F
9061,10062,45.0,blue-collar,married,,290055.0,M
9062,10063,37.0,self-employed,married,tertiary,1059239.0,M
9063,10064,57.0,blue-collar,married,primary,870264.0,M
9064,10065,47.0,blue-collar,married,primary,1390091.0,M
9065,10066,39.0,technician,single,secondary,967510.0,M
9066,10067,37.0,services,single,secondary,3897454.0,F
9067,10068,39.0,blue-collar,married,primary,1996517.0,F
9068,10069,50.0,management,married,tertiary,4718648.0,F
9069,10070,37.0,management,single,tertiary,4195677.0,F
9070,10071,37.0,blue-collar,single,primary,2150828.0,F
9071,10072,37.0,entrepreneur,married,,3014636.0,F
9072,10073,46.0,management,divorced,tertiary,1530434.0,M
9073,10074,47.0,technician,married,secondary,1423839.0,M
9074,10075,59.0,blue-collar,married,primary,3622894.0,F
9075,10076,42.0,blue-collar,married,primary,3299260.0,M
9076,10077,60.0,retired,married,tertiary,3875000.0,F
9077,10078,39.0,services,married,secondary,3537099.0,M
9078,10079,37.0,unemployed,single,primary,2823707.0,F
9079,10080,60.0,management,married,tertiary,1056365.0,M
9080,10081,37.0,admin.,married,secondary,4133154.0,F
9081,10082,45.0,housemaid,married,tertiary,3147479.0,M
9082,10083,37.0,entrepreneur,divorced,secondary,2014759.0,M
9083,10084,55.0,retired,married,primary,2473114.0,M
9084,10085,56.0,management,divorced,tertiary,3540659.0,M
9085,10086,31.0,blue-collar,married,secondary,4890751.0,M
9086,10087,55.0,housemaid,single,primary,4038749.0,M
9087,10088,46.0,admin.,single,secondary,1894887.0,F
9088,10089,56.0,blue-collar,married,primary,4872113.0,M
9089,10090,28.0,admin.,single,secondary,2847835.0,M
9090,10091,35.0,blue-collar,single,primary,3565533.0,F
9091,10092,44.0,services,married,,1464818.0,M
9092,10093,50.0,retired,married,primary,4968560.0,F
9093,10094,42.0,,single,,3876388.0,F
9094,10095,51.0,technician,divorced,secondary,4764983.0,M
9095,10096,42.0,unemployed,married,secondary,3008616.0,M
9096,10097,42.0,technician,married,secondary,1210244.0,M
9097,10098,59.0,housemaid,married,primary,1002568.0,M
9098,10099,48.0,management,married,tertiary,1964263.0,F
9099,10100,57.0,housemaid,divorced,primary,2038329.0,F
9100,10101,56.0,retired,married,primary,1641448.0,F
9101,10102,48.0,blue-collar,single,primary,1338694.0,M
9102,10103,59.0,blue-collar,married,,555149.0,F
9103,10104,36.0,blue-collar,married,secondary,266502.0,M
9104,10105,43.0,blue-collar,single,secondary,3595075.0,M
9105,10106,44.0,unemployed,married,tertiary,2025812.0,M
9106,10107,47.0,management,married,tertiary,4956538.0,F
9107,10108,27.0,management,single,tertiary,971211.0,M
9108,10109,60.0,blue-collar,married,secondary,4828508.0,F
9109,10110,59.0,,married,primary,1959663.0,M
9110,10111,42.0,housemaid,married,primary,2878439.0,M
9111,10112,35.0,entrepreneur,single,tertiary,628086.0,M
9112,10113,45.0,services,married,secondary,1976281.0,M
9113,10114,60.0,retired,married,secondary,968040.0,M
9114,10115,38.0,management,divorced,tertiary,3753338.0,M
9115,10116,53.0,unemployed,divorced,secondary,4847669.0,M
9116,10117,37.0,technician,single,secondary,4752430.0,M
9117,10118,54.0,entrepreneur,married,tertiary,2731321.0,M
9118,10119,39.0,services,married,secondary,2756119.0,M
9119,10120,45.0,services,married,secondary,782121.0,M
9120,10121,42.0,admin.,single,secondary,304269.0,F
9121,10122,50.0,management,married,,2960566.0,M
9122,10123,47.0,blue-collar,married,primary,4761089.0,M
9123,10124,38.0,services,divorced,secondary,1253829.0,F
9124,10125,42.0,blue-collar,married,secondary,2121310.0,M
9125,10126,46.0,blue-collar,married,secondary,429487.0,M
9126,10127,39.0,blue-collar,married,secondary,2337251.0,F
9127,10128,56.0,management,married,primary,816950.0,F
9128,10129,49.0,blue-collar,married,secondary,4083881.0,F
9129,10130,39.0,admin.,single,secondary,3474731.0,M
9130,10131,61.0,housemaid,married,,3429023.0,F
9131,10132,45.0,blue-collar,married,primary,523497.0,M
9132,10133,32.0,blue-collar,single,secondary,3568878.0,F
9133,10134,53.0,services,divorced,primary,2820606.0,F
9134,10135,53.0,housemaid,married,primary,2615367.0,F
9135,10136,36.0,unemployed,single,primary,2781935.0,M
9136,10137,37.0,management,divorced,tertiary,3000820.0,M
9137,10138,54.0,housemaid,divorced,secondary,3590073.0,M
9138,10139,58.0,admin.,married,,1898858.0,M
9139,10140,46.0,blue-collar,married,primary,4162081.0,M
9140,10141,49.0,management,married,tertiary,2746680.0,F
9141,10142,41.0,admin.,married,secondary,957094.0,F
9142,10143,48.0,admin.,married,secondary,2415688.0,M
9143,10144,47.0,blue-collar,married,secondary,4690394.0,M
9144,10145,56.0,housemaid,divorced,primary,4952042.0,M
9145,10146,41.0,housemaid,married,secondary,3730625.0,M
9146,10147,37.0,blue-collar,married,secondary,4995990.0,M
9147,10148,29.0,blue-collar,married,secondary,3438964.0,F
9148,10149,29.0,self-employed,married,secondary,1506089.0,M
9149,10150,48.0,management,married,primary,3086930.0,F
9150,10151,30.0,entrepreneur,single,tertiary,616979.0,F
9151,10152,37.0,technician,single,secondary,3534406.0,F
9152,10153,38.0,admin.,married,secondary,4734273.0,M
9153,10154,60.0,blue-collar,married,secondary,790185.0,F
9154,10155,37.0,entrepreneur,married,secondary,320814.0,M
9155,10156,39.0,services,married,secondary,4444704.0,M
9156,10157,55.0,management,single,tertiary,2887776.0,M
9157,10158,40.0,blue-collar,married,primary,2935054.0,M
9158,10159,51.0,unemployed,married,primary,3004887.0,M
9159,10160,33.0,housemaid,divorced,secondary,3536052.0,M
9160,10161,55.0,blue-collar,married,secondary,2708674.0,M
9161,10162,26.0,technician,married,secondary,3532994.0,M
9162,10163,38.0,self-employed,married,,3680632.0,M
9163,10164,38.0,blue-collar,married,secondary,3322539.0,M
9164,10165,36.0,blue-collar,married,primary,3908282.0,M
9165,10166,43.0,services,single,secondary,1891159.0,F
9166,10167,36.0,,single,,4461967.0,M
9167,10168,48.0,technician,married,,4934942.0,F
9168,10169,38.0,services,single,tertiary,910436.0,M
9169,10170,44.0,services,divorced,secondary,3530283.0,F
9170,10171,37.0,blue-collar,single,primary,871497.0,F
9171,10172,58.0,blue-collar,married,secondary,4886034.0,F
9172,10173,38.0,services,married,secondary,3915021.0,F
9173,10174,37.0,blue-collar,married,,3566870.0,M
9174,10175,45.0,blue-collar,single,secondary,653289.0,M
9175,10176,46.0,technician,married,secondary,2268218.0,M
9176,10177,29.0,services,married,primary,2940260.0,M
9177,10178,39.0,admin.,married,secondary,4206038.0,M
9178,10179,41.0,admin.,married,secondary,2650484.0,M
9179,10180,44.0,management,married,tertiary,2879608.0,F
9180,10181,48.0,services,single,secondary,3284221.0,F
9181,10182,39.0,,single,secondary,4716228.0,F
9182,10183,48.0,admin.,married,secondary,2519341.0,F
9183,10184,36.0,admin.,single,,3103933.0,M
9184,10185,44.0,technician,married,secondary,759052.0,M
9185,10186,37.0,admin.,married,secondary,4634691.0,M
9186,10187,56.0,retired,married,primary,501518.0,F
9187,10188,39.0,services,single,secondary,3233859.0,F
9188,10189,50.0,technician,divorced,tertiary,4087838.0,M
9189,10190,41.0,blue-collar,married,secondary,280953.0,M
9190,10191,48.0,entrepreneur,divorced,tertiary,4745281.0,F
9191,10192,59.0,housemaid,married,primary,2722025.0,M
9192,10193,50.0,entrepreneur,single,primary,1145790.0,M
9193,10194,36.0,self-employed,married,secondary,3864538.0,M
9194,10195,40.0,services,single,secondary,3986002.0,M
9195,10196,55.0,admin.,single,secondary,4194937.0,F
9196,10197,52.0,management,married,primary,2934659.0,M
9197,10198,40.0,management,single,secondary,3029528.0,F
9198,10199,50.0,housemaid,married,secondary,4066437.0,F
9199,10200,59.0,management,married,primary,3919019.0,F
9200,10201,52.0,management,married,tertiary,1208720.0,M
9201,10202,40.0,unemployed,married,secondary,3211677.0,M
9202,10203,55.0,retired,married,tertiary,2716849.0,F
9203,10204,53.0,retired,married,secondary,2246710.0,F
9204,10205,40.0,self-employed,married,tertiary,1836377.0,F
9205,10206,35.0,self-employed,married,secondary,2356736.0,M
9206,10207,24.0,admin.,married,secondary,3384769.0,M
9207,10208,53.0,management,married,tertiary,2860920.0,F
9208,10209,52.0,services,married,secondary,3115858.0,M
9209,10210,38.0,admin.,single,secondary,732458.0,M
9210,10211,44.0,technician,married,secondary,2562854.0,M
9211,10212,39.0,blue-collar,divorced,primary,3529447.0,M
9212,10213,45.0,retired,divorced,secondary,3857220.0,M
9213,10214,32.0,blue-collar,married,secondary,963351.0,F
9214,10215,48.0,management,married,tertiary,602112.0,F
9215,10216,37.0,,married,primary,4364754.0,M
9216,10217,59.0,management,married,primary,1633509.0,F
9217,10218,35.0,admin.,married,secondary,3465212.0,F
9218,10219,37.0,blue-collar,married,secondary,4501581.0,F
9219,10220,41.0,technician,married,tertiary,2243075.0,M
9220,10221,45.0,services,married,secondary,3692170.0,F
9221,10222,43.0,management,divorced,secondary,1462661.0,F
9222,10223,42.0,management,married,tertiary,3801928.0,F
9223,10224,59.0,blue-collar,married,primary,407544.0,M
9224,10225,58.0,retired,married,secondary,3378601.0,F
9225,10226,41.0,self-employed,married,secondary,2622411.0,M
9226,10227,38.0,technician,single,tertiary,3528034.0,M
9227,10228,38.0,admin.,married,secondary,2098045.0,M
9228,10229,57.0,self-employed,single,secondary,2850630.0,M
9229,10230,40.0,services,married,secondary,2085767.0,M
9230,10231,44.0,unemployed,married,primary,1837762.0,M
9231,10232,33.0,management,married,tertiary,3883855.0,M
9232,10233,36.0,blue-collar,divorced,secondary,3527139.0,F
9233,10234,39.0,blue-collar,single,,3918090.0,M
9234,10235,55.0,unemployed,married,tertiary,2597532.0,M
9235,10236,53.0,,married,,952347.0,M
9236,10237,45.0,blue-collar,married,secondary,2332499.0,M
9237,10238,50.0,technician,married,secondary,2895402.0,M
9238,10239,39.0,blue-collar,single,primary,2590955.0,M
9239,10240,39.0,blue-collar,married,primary,3098756.0,M
9240,10241,49.0,technician,married,secondary,1813099.0,F
9241,10242,30.0,technician,married,secondary,3526551.0,M
9242,10243,45.0,blue-collar,divorced,primary,2987667.0,M
9243,10244,38.0,blue-collar,single,secondary,273500.0,M
9244,10245,42.0,blue-collar,married,secondary,673039.0,M
9245,10246,36.0,admin.,single,secondary,3526180.0,M
9246,10247,30.0,services,married,secondary,2577468.0,F
9247,10248,53.0,entrepreneur,married,primary,363547.0,M
9248,10249,36.0,management,married,tertiary,1657410.0,F
9249,10250,56.0,management,married,primary,4915925.0,M
9250,10251,44.0,unemployed,married,primary,4885813.0,M
9251,10252,58.0,admin.,married,secondary,2505835.0,M
9252,10253,39.0,technician,single,secondary,3667814.0,M
9253,10254,55.0,management,married,,4419677.0,F
9254,10255,39.0,blue-collar,single,primary,3128001.0,M
9255,10256,49.0,admin.,married,secondary,3849045.0,M
9256,10257,51.0,technician,married,primary,4123392.0,M
9257,10258,39.0,admin.,married,secondary,4734277.0,F
9258,10259,53.0,technician,divorced,secondary,3531721.0,M
9259,10260,41.0,management,married,tertiary,4315054.0,M
9260,10261,35.0,admin.,single,secondary,2523614.0,F
9261,10262,37.0,self-employed,single,tertiary,589853.0,M
9262,10263,35.0,entrepreneur,married,secondary,2847313.0,F
9263,10264,38.0,services,married,secondary,1666570.0,M
9264,10265,41.0,management,married,tertiary,991437.0,M
9265,10266,35.0,blue-collar,married,secondary,3016445.0,F
9266,10267,26.0,blue-collar,married,secondary,2152630.0,F
9267,10268,41.0,blue-collar,married,secondary,1379868.0,M
9268,10269,58.0,housemaid,married,primary,1657766.0,M
9269,10270,58.0,blue-collar,married,secondary,2963390.0,F
9270,10271,42.0,technician,married,tertiary,2411975.0,M
9271,10272,40.0,unemployed,married,secondary,3032151.0,F
9272,10273,52.0,self-employed,single,tertiary,4013482.0,M
9273,10274,51.0,services,married,,4578961.0,M
9274,10275,57.0,retired,married,primary,2338809.0,M
9275,10276,46.0,management,married,,4642208.0,M
9276,10277,29.0,technician,single,secondary,1115720.0,F
9277,10278,40.0,blue-collar,married,primary,878842.0,F
9278,10279,36.0,management,married,tertiary,3523233.0,M
9279,10280,55.0,blue-collar,married,primary,3884564.0,M
9280,10281,32.0,management,single,tertiary,4825525.0,F
9281,10282,58.0,admin.,married,primary,802108.0,M
9282,10283,38.0,student,single,tertiary,1919515.0,M
9283,10284,46.0,admin.,single,secondary,2762245.0,F
9284,10285,44.0,technician,married,secondary,2069322.0,M
9285,10286,26.0,services,single,secondary,4486501.0,M
9286,10287,37.0,management,married,tertiary,4119449.0,F
9287,10288,57.0,technician,married,primary,3659057.0,M
9288,10289,28.0,admin.,single,,858778.0,M
9289,10290,47.0,blue-collar,married,,864368.0,M
9290,10291,40.0,entrepreneur,married,primary,445074.0,F
9291,10292,35.0,blue-collar,married,primary,1986893.0,M
9292,10293,40.0,blue-collar,married,primary,1993347.0,M
9293,10294,39.0,admin.,single,primary,3450920.0,F
9294,10295,24.0,student,single,primary,4208833.0,F
9295,10296,34.0,blue-collar,single,secondary,2167223.0,F
9296,10297,34.0,management,single,tertiary,3331785.0,M
9297,10298,38.0,technician,married,secondary,3447165.0,M
9298,10299,55.0,management,divorced,secondary,1366275.0,M
9299,10300,39.0,technician,single,tertiary,4563219.0,F
9300,10301,44.0,blue-collar,married,secondary,982810.0,M
9301,10302,45.0,self-employed,married,tertiary,3244196.0,F
9302,10303,47.0,admin.,married,secondary,4701519.0,M
9303,10304,46.0,blue-collar,married,primary,3370488.0,F
9304,10305,53.0,blue-collar,married,primary,4338187.0,M
9305,10306,51.0,admin.,married,secondary,3721551.0,F
9306,10307,59.0,management,single,tertiary,1859152.0,F
9307,10308,39.0,blue-collar,married,primary,1123122.0,M
9308,10309,52.0,blue-collar,married,primary,3521583.0,M
9309,10310,39.0,blue-collar,single,,1332530.0,M
9310,10311,41.0,blue-collar,married,primary,4906506.0,F
9311,10312,42.0,blue-collar,married,secondary,3520882.0,M
9312,10313,42.0,self-employed,married,tertiary,1524675.0,M
9313,10314,52.0,management,married,secondary,1573687.0,M
9314,10315,47.0,unemployed,married,primary,1526279.0,F
9315,10316,39.0,self-employed,divorced,secondary,3517622.0,F
9316,10317,42.0,blue-collar,married,secondary,3476143.0,F
9317,10318,38.0,admin.,married,primary,2102353.0,M
9318,10319,39.0,services,single,secondary,4522739.0,M
9319,10320,35.0,housemaid,single,secondary,3621769.0,F
9320,10321,58.0,technician,married,primary,3517363.0,M
9321,10322,56.0,management,divorced,tertiary,2992271.0,F
9322,10323,46.0,management,married,tertiary,4526140.0,F
9323,10324,60.0,technician,divorced,secondary,1032372.0,M
9324,10325,39.0,,married,secondary,925226.0,M
9325,10326,48.0,entrepreneur,single,tertiary,1345115.0,M
9326,10327,39.0,blue-collar,married,secondary,2800233.0,M
9327,10328,41.0,blue-collar,single,secondary,4491173.0,M
9328,10329,36.0,services,married,secondary,729669.0,M
9329,10330,44.0,management,single,secondary,1530595.0,M
